Date,Time,StationName,StationCode,Latitude,Longitude,GroupName,SampleId,SampleDepth,Air temperature,Air temperature Code,Air temperature Tier,Air temperature Units,Air temperature Problem,Air temperature Qualifier,Alkalinity,Alkalinity Code,Alkalinity Tier,Alkalinity Units,Alkalinity Problem,Alkalinity Qualifier,Ammonia-nitrogen,Ammonia-nitrogen Code,Ammonia-nitrogen Tier,Ammonia-nitrogen Units,Ammonia-nitrogen Problem,Ammonia-nitrogen Qualifier,Bacteria (E.Coli) Blank,Bacteria (E.Coli) Blank Code,Bacteria (E.Coli) Blank Tier,Bacteria (E.Coli) Blank Units,Bacteria (E.Coli) Blank Problem,Bacteria (E.Coli) Blank Qualifier,Bacteria (E.Coli),Bacteria (E.Coli) Code,Bacteria (E.Coli) Tier,Bacteria (E.Coli) Units,Bacteria (E.Coli) Problem,Bacteria (E.Coli) Qualifier,Bacteria Incubation Temperature,Bacteria Incubation Temperature Code,Bacteria Incubation Temperature Tier,Bacteria Incubation Temperature Units,Bacteria Incubation Temperature Problem,Bacteria Incubation Temperature Qualifier,Bacteria Incubation Time,Bacteria Incubation Time Code,Bacteria Incubation Time Tier,Bacteria Incubation Time Units,Bacteria Incubation Time Problem,Bacteria Incubation Time Qualifier,Chlorophyll a;b;c,Chlorophyll a;b;c Code,Chlorophyll a;b;c Tier,Chlorophyll a;b;c Units,Chlorophyll a;b;c Problem,Chlorophyll a;b;c Qualifier,Chlorophyll a,Chlorophyll a Code,Chlorophyll a Tier,Chlorophyll a Units,Chlorophyll a Problem,Chlorophyll a Qualifier,Conductivity,Conductivity Code,Conductivity Tier,Conductivity Units,Conductivity Problem,Conductivity Qualifier,Dissolved oxygen % Sat,Dissolved oxygen % Sat Code,Dissolved oxygen % Sat Tier,Dissolved oxygen % Sat Units,Dissolved oxygen % Sat Problem,Dissolved oxygen % Sat Qualifier,Dissolved oxygen,Dissolved oxygen Code,Dissolved oxygen Tier,Dissolved oxygen Units,Dissolved oxygen Problem,Dissolved oxygen Qualifier,Enterococcus Blank,Enterococcus Blank Code,Enterococcus Blank Tier,Enterococcus Blank Units,Enterococcus Blank Problem,Enterococcus Blank Qualifier,Enterococcus,Enterococcus Code,Enterococcus Tier,Enterococcus Units,Enterococcus Problem,Enterococcus Qualifier,Nitrate-nitrogen,Nitrate-nitrogen Code,Nitrate-nitrogen Tier,Nitrate-nitrogen Units,Nitrate-nitrogen Problem,Nitrate-nitrogen Qualifier,Nitrite,Nitrite Code,Nitrite Tier,Nitrite Units,Nitrite Problem,Nitrite Qualifier,Nitrite-nitrate,Nitrite-nitrate Code,Nitrite-nitrate Tier,Nitrite-nitrate Units,Nitrite-nitrate Problem,Nitrite-nitrate Qualifier,Orthophosphate,Orthophosphate Code,Orthophosphate Tier,Orthophosphate Units,Orthophosphate Problem,Orthophosphate Qualifier,pH,pH Code,pH Tier,pH Units,pH Problem,pH Qualifier,Salinity,Salinity Code,Salinity Tier,Salinity Units,Salinity Problem,Salinity Qualifier,Total Depth,Total Depth Code,Total Depth Tier,Total Depth Units,Total Depth Problem,Total Depth Qualifier,Total Dissolved Solids,Total Dissolved Solids Code,Total Dissolved Solids Tier,Total Dissolved Solids Units,Total Dissolved Solids Problem,Total Dissolved Solids Qualifier,Total Kjeldahl Nitrogen,Total Kjeldahl Nitrogen Code,Total Kjeldahl Nitrogen Tier,Total Kjeldahl Nitrogen Units,Total Kjeldahl Nitrogen Problem,Total Kjeldahl Nitrogen Qualifier,Total Nitrogen Blank,Total Nitrogen Blank Code,Total Nitrogen Blank Tier,Total Nitrogen Blank Units,Total Nitrogen Blank Problem,Total Nitrogen Blank Qualifier,Total Nitrogen,Total Nitrogen Code,Total Nitrogen Tier,Total Nitrogen Units,Total Nitrogen Problem,Total Nitrogen Qualifier,Total Phosphorus Blank,Total Phosphorus Blank Code,Total Phosphorus Blank Tier,Total Phosphorus Blank Units,Total Phosphorus Blank Problem,Total Phosphorus Blank Qualifier,Total Phosphorus,Total Phosphorus Code,Total Phosphorus Tier,Total Phosphorus Units,Total Phosphorus Problem,Total Phosphorus Qualifier,Total Suspended Solids,Total Suspended Solids Code,Total Suspended Solids Tier,Total Suspended Solids Units,Total Suspended Solids Problem,Total Suspended Solids Qualifier,Water Clarity,Water Clarity Code,Water Clarity Tier,Water Clarity Units,Water Clarity Problem,Water Clarity Qualifier,Water temperature,Water temperature Code,Water temperature Tier,Water temperature Units,Water temperature Problem,Water temperature Qualifier,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,Comments
3/27/18,10:30:00,53,ACB.53,37.5604,-77.5453,Riverine Master Naturalists,1,,8.3,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 inches of snow on 3/21/18,,,0,,Normal,,Brownish,Abnormal,,,Ripple,,Rain,,,,"DO sodium thiosulfate check failed. pH calibration failed, post check was fine."
1/20/17,10:00:00,53,ACB.53,37.5604,-77.5453,Alliance for the Chesapeake Bay,1,0.3,8.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,PH.1,2,SU,,,,,,,,,1.73,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,1,cm,,>,7.5,WT.2,2,deg C,,,,,,,0,,Normal,,brownish/green,Normal,,,Ripple,,Rain,,,,
2/15/17,13:18:00,LILTOT,ACB.LILTOT,37.9262344,-76.7199799,Alliance for the Chesapeake Bay,1,0.3,8.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,PH.1,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,WC.4,1,cm,,,7.5,WT.2,2,deg C,,,,,,,8.92,,Normal,,,Normal,,,Ripple,,Partly Cloudy,,,,
1/24/18,12:01:00,TOT2,ACB.TOT2,37.9260343,-76.7090797,Alliance for the Chesapeake Bay,1,,8.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,Normal,Low,,Normal,,,Waves,,Partly cloudy,,,,
2/19/18,11:28:00,LILTOT,ACB.LILTOT,37.9262344,-76.7199799,Alliance for the Chesapeake Bay,1,,8.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.48,,Normal,Incoming (Flood),,Normal,,,Calm,,Overcast,,,,
3/11/18,13:00:00,CR1,HAWQS.CR1,37.688555,-77.57769,Henrico Area Water Quality Samplers,1,,8.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partially cloudy (50-90%),,,,None,Calm,Normal,,Brownish red,,,,Calm,Sunny,Partly cloudy,Partly cloudy,E,,We found two E.coli bacteria in our sample.
12/7/18,10:30:00,76,CWT.CWT76,37.3915,-77.6994,Chesterfield WaterTrends,1,,8.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clear,,,Trace snow showers,25,,High,,light brown,Normal,,None,,Drizzle,Sunny,Partly cloudy,,,
2/9/18,13:59:00,CM2,ACB.CM2,38.3438051,-77.170389,Caledon State Park,1,,8.7,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,light wind,,,32.3,,Normal,Outgoing (ebb),brown,Normal,,,Ripple,,Overcast,,,,Pre-sample meter calibration 7 and 4 & post-sample meter check 7 and 4 are not within 0.2 of each other.
3/17/18,11:30:00,23,CWT.23,37.3837,-77.6666,Chesterfield WaterTrends,1,,8.7,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A few bits of trash
12/17/17,15:18:00,SR1,HAWQS.SR1,37.54424,-77.36193,Henrico Area Water Quality Samplers,1,,8.8,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littering in and around water.,,,0,,,,clear,,Natural,,,,Overcast,,,,
2/17/18,9:30:00,UB1,ACB.UB1,37.6146,-77.4567,Riverine Master Naturalists,1,,8.8,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,19.6,,Normal,,,Normal,,,Ripple,,Overcast,,,,
12/21/17,13:50:00,UB2,ACB.UB2,37.59832,-77.46803,Alliance for the Chesapeake Bay,1,,8.9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Normal,,clear,Normal,,,Ripple,,Sunny,,,,"DDean 2.5 hours, MShaw 2 hours"
1/27/17,11:40:00,GIL02,ACB.GIL02,37.5278854,-77.3928452,Alliance for the Chesapeake Bay,1,,9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.45,,High,,,Normal,,,Calm,,Partly Cloudy,,,,
1/29/17,11:30:00,TOTC1,ACB.TOTC1,37.65274,-77.31035,Alliance for the Chesapeake Bay,1,0.3,9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,0,ECOLI.1,1,CFU/100mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66,PH.1,2,SU,,,,,,,,,3.4,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,WC.4,1,cm,,,5,WT.2,2,deg C,,,,,,0,19.81,,Normal,,,Normal,,,Calm,,Partly Cloudy,,,,
3/17/17,13:49:00,TOT2,ACB.TOT2,37.9260343,-76.7090797,Alliance for the Chesapeake Bay,1,0.3,9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77,PH.1,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,WC.4,1,cm,,,7,WT.2,2,deg C,,,,,,,49.03,,Normal,,,Normal,,,Ripple,,Sunny,,,,
12/6/17,12:09:00,TOT1,ACB.TOT1,37.9129344,-76.6573787,Alliance for the Chesapeake Bay,1,0.3,9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.96,PH.1,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,WC.4,1,cm,,,10,WT.2,2,deg C,,,,,,,0,,Normal,,,Normal,,,Calm,,Partly Cloudy,,,,
2/19/18,10:57:00,TOT3,ACB.TOT3,37.9236345,-76.7206799,Alliance for the Chesapeake Bay,1,,9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.48,,Normal,Incoming (Flood),,Normal,,,Ripple,,Overcast,,,,
11/12/18,10:30:00,60,CWT.60,37.4877,-77.6637,Chesterfield WaterTrends,1,,9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,clear light brown,Normal,,None,,,Partly cloudy,Sunny,,,
11/26/18,9:41:00,10,CWT.10,37.5271,-77.5643,Chesterfield WaterTrends,1,,9,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overcast (>90%),,,,,,Normal,,light brown,Abnormal,none,None,,Rain,Partly cloudy,Partly cloudy,,,
11/13/17,15:24:00,JB1,HAWQS.JB1,37.58861,-77.49361,Henrico Area Water Quality Samplers,1,,9.1,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debris in and around water. Water flowing quickly. Looks clearer than turbidity results,,,0.64,,,,milky/gray,,Natural,,,,Sunny,,,,
1/8/18,14:15:00,JB1,HAWQS.JB1,37.58861,-77.49361,Henrico Area Water Quality Samplers,1,,9.1,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9 mallards, snow on the ground",,,0,,,,clear,,Natural,,,,Overcast,,,,
3/9/18,10:30:00,76,CWT.CWT76,37.3915,-77.6994,Chesterfield WaterTrends,1,,9.2,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.25,,Normal,,Clear,Normal,,,,,Sunny,Partly cloudy,,,"Slight breeze.  Sample location downstream of both Hampton Park retention ponds.      Also, downstream of new construction:  Harper's Mill and Wawa."
11/18/18,9:30:00,UB1,ACB.UB1,37.6146,-77.4567,Riverine Master Naturalists,1,,9.2,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.44,,Normal,,Brown,,,,Ripple,,Partly cloudy,,,,bacteria sample not taken - QA problem
3/5/17,12:05:00,TB,ACB.TB,37.62339,-77.47886,Alliance for the Chesapeake Bay,1,0.3,9.3,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,0,ECOLI.1,1,CFU/100mL,,,37,ECOLI.3,1,deg C,,,25.5,ECOLI.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12,PH.1,2,SU,,,,,,,,,0.292,TD.1,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,1,cm,,>,8.3,WT.2,2,deg C,,,,,,0,7.6,,Dry (Negligible),,Clear,Normal,,,Calm,,Sunny,,,,
11/25/17,9:00:00,OL2,HAWQS.OL2,37.404078,-77.391027,Henrico Area Water Quality Samplers,1,,9.3,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Tide,,,0,,,,slightly cloudy,,Natural,,,,Sunny,,,,
1/24/18,16:55:00,OL2,HAWQS.OL2,37.404078,-77.391027,Henrico Area Water Quality Samplers,1,,9.3,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low Tide,,,0.48,,,,clear,,Natural,,,,Partly cloudy,,,,
3/9/18,11:45:00,CM1,ACB.CM1,38.343494,-77.1682215,Caledon State Park,1,,9.3,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"light breeze, severe wind storm 1 week before",,,8.9,,Normal,Outgoing (ebb),,Normal,,,Ripple,,Partly cloudy,,,,"For the Dissolved Oxygen Sodium Thiosulfate check, 9.1 mg/L and 10.0 mg/L are not within 0.4 mg/L of each other."
12/19/18,12:20:00,PRC01,ACB.PRC01,37.59697,-77.46902,Riverine Master Naturalists,1,,9.3,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partially cloudy (10-50%),,,0,0.4,,Normal,,clear,Normal,,,Ripple,Partly cloudy,Partly cloudy,Partly cloudy,,,
3/22/18,0:10:00,DRP1,HAWQS.DRP2,37.6224,-77.58625,Henrico Area Water Quality Samplers,1,,9.4,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Day after significant snowfall,,,0.54,,,,clear,,Natural,,,,Sunny,,,,
2/15/17,13:51:00,TOT2,ACB.TOT2,37.9260343,-76.7090797,Alliance for the Chesapeake Bay,1,0.3,9.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,DO.1,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37,PH.1,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,WC.4,1,cm,,,8,WT.2,2,deg C,,,,,,,8.92,,Normal,,,Normal,,,Ripple,,Partly Cloudy,,,,
3/3/17,10:00:00,PRC02,ACB.PRC02,37.59365,-77.46709,Alliance for the Chesapeake Bay,1,,9.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Normal,,,Normal,,,Calm,,Sunny,,,,
11/25/17,9:15:00,OL1,HAWQS.OsborneLanding,37.40235,-77.38779,Henrico Area Water Quality Samplers,1,,9.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Tide,,,0,,,,clear,,Natural,,,,Sunny,,,,
2/27/18,9:16:00,TOT4,ACB.TOT4,37.8860358,-76.7362806,Alliance for the Chesapeake Bay,1,,9.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Normal,Incoming (Flood),,Normal,,,Calm,,Sunny,,,,
11/21/18,13:22:00,TOT2,ACB.TOT2,37.9260343,-76.7090797,Alliance for the Chesapeake Bay,1,,9.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29.21,,Normal,Outgoing (ebb),,Normal,,,Ripple,,Sunny,,,,
12/7/18,14:00:00,CR21,ACB.CR21,37.419912,-76.97541,Riverine Master Naturalists,1,,9.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Normal,,"Clear, brown",Normal,,,Calm,,Partly cloudy,,,,"Secchi stll visible while sitting on the river bottom at end of the dock  at 110 cm
3.5 volunteer hours"
12/19/18,13:10:00,UB2,ACB.UB2,37.59832,-77.46803,Riverine Master Naturalists,1,,9.5,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partially cloudy (10-50%),,Bubbles,0,0.4,,Normal,,lite brown,Abnormal,,,Ripple,Partly cloudy,Partly cloudy,Partly cloudy,,,
2/26/18,13:30:00,OL2,HAWQS.OL2,37.404078,-77.391027,Henrico Area Water Quality Samplers,1,,9.6,AT.2,2,deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Tide,,,0.02,,,,clear,,Natural,,,,Overcast,,,,
